Tên dự án,Giá,Diện tích,Phòng ngủ,Phòng vệ sinh,Vị trí,Định Vị,Latitude,Longitude
"SUẤT SANG NHƯỢNG! THE WESTERN 51m2,2PN - 2.150 tỷ, 66m2,2PN - 2.750 tỷ, 89m2,3PN - 3.280 tỷ","2,75 tỷ",66 m²,2,2,"Quận 6, Hồ Chí Minh"," Đường Lý Chiêu Hoàng,  Phường 10,  Quận 6,  Hồ Chí Minh",10.73794515,106.6287476
BÁN NHÀ 5x18 GẦN CHỢ ĐẦU MỐI HÓC MÔN,"4,68 tỷ",90 m²,4,3,"Hóc Môn, Hồ Chí Minh","Đường Nguyễn Thị Sóc, Xã Bà Điểm, Hóc Môn, Hồ Chí Minh",10.85527548,106.6013312
"Bán Sunrise City 2PN, 2WC 106m2 giá 6,350 tỷ full nội thất","6,35 tỷ",106 m²,2,2,"Quận 7, Hồ Chí Minh"," Đường Nguyễn Hữu Thọ,  Phường Tân Hưng,  Quận 7,  Hồ Chí Minh",10.74250976,106.7013355
"Gấp siêu rẻ: 3.6 tỷ với căn 2N - 2WC toà G1, 69m2, Vinhomes Green Bay!","3,6 tỷ","69,23 m²",2,2,"Nam Từ Liêm, Hà Nội"," Đường Đại lộ Thăng Long,  Phường Mễ Trì,  Nam Từ Liêm,  Hà Nội",21.01930277,105.78074
"Bán ngôi nhà tại Ngọc Thụy, Long Biên, Hà Nội","6,8 tỷ","49,6 m²",4,4,"Long Biên, Hà Nội","Phường Ngọc Thụy, Long Biên, Hà Nội",21.0601064,105.8670441
"Bán nhà riêng 90m2, 23,5 tỷ, 5PN, 3WC tại Khu Liền Kề 13C Thượng Thanh, Long Biên, Hà Nội","23,5 tỷ",90 m²,5,3,"Long Biên, Hà Nội","Khu Liền Kề 13C Thượng Thanh, Phường Thượng Thanh, Long Biên, Hà Nội",21.0658534,105.8830616
Chính chủ cần bán nhanh căn Biệt thự Mimosa đã hoàn thiện nội thất cao cấp với giá cực tốt,"38,7 tỷ",210 m²,4,4,"Văn Giang, Hưng Yên","Biệt thự Mimosa - Ecopark, Xuân Quan, Văn Giang, Hưng Yên",20.96350148,105.918669
CCMN PHÙNG KHOANG #90m 8T THANG MÁY - KV ĐÔNG SV - 21PKK - DÒNG TIỀN 1Tỷ5/Năm,"20,6 tỷ",90 m²,21,21,"Nam Từ Liêm, Hà Nội","Khu đô thị mới Phùng Khoang, Tố Hữu, Trung Văn, Nam Từ Liêm, Hà Nội",20.99636462,105.7926057
"Chủ cần bán gấp căn hộ studio Onsen Eco park - view hồ thiên nga, tương lai có bể bơi trước mặt",Giá thỏa thuận,35 m²,1,1,"Văn Giang, Hưng Yên"," Xã Xuân Quan,  Văn Giang,  Hưng Yên",20.9577012,105.9161321
"Bán nhà mặt phố cạnh Aeon Bình Tân 182 Đường 7, Bình Trị Đông B, Bình Tân, giá cực chất 17,5 tỷ","17,5 tỷ",80 m²,4,3,"Bình Tân, Hồ Chí Minh","182 Đường 7, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",10.7504813,106.6128383
"CƠ HỘI CHO CÁC NHÀ ĐẦU TƯ LƯỚT SÓNG, MAY MẮN CHO NGƯỜI MUA Ở, NHÀ MẶT NGÕ, Ô TÔ VÀO NHÀ, HIỆN ĐẠI.","4,65 tỷ",45 m²,4,4,"Thanh Trì, Hà Nội","Đường Thọ Am, Xã Liên Ninh, Thanh Trì, Hà Nội",20.91955682,105.8638555
"Phước Kiển Nhà Bè: Hạ giá thêm 400tr từ 6,5ty còn 6,1ty - có nhà 4 tầng - hẻm xe tải - 5x16m","6,1 tỷ",80 m²,4,4,"Nhà Bè, Hồ Chí Minh","Đường Lê Văn Lương, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",10.72312429,106.6952148
"Chính chủ bán căn 2PN + 1 tòa S1.10 Vinhomes Ocean Park, đầy đủ nội thất (mới 100%), view thoáng","3,15 tỷ","69,2 m²",2,2,"Gia Lâm, Hà Nội"," Xã Đa Tốn,  Gia Lâm,  Hà Nội",20.9862042,105.930004
"GIỎ HÀNG CUỐI CÙNG QUỸ CĂN SUN SYMPHONY, CHIẾT KHẤU 21% ƯU ĐÃI 0% LÃI GỐC 36 THÁNG GIÁ GỐC TỪ CĐT","4,2 tỷ","70,1 m²",2,2,"Sơn Trà, Đà Nẵng"," Đường Trần Hưng Đạo,  Phường Nại Hiên Đông ,  Sơn Trà,  Đà Nẵng",16.08516825,108.2288678
